2026-01-14 14:12:57 | INFO     | __main__:lifespan:24 - 正在初始化数据库...
2026-01-17 14:05:28 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:05:28 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:05:28 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:05:28 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:06:32 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:06:32 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:06:32 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:06:32 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:06:32 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:15:29 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:15:29 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:15:29 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:15:29 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:15:29 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:15:42 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 14:15:42 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:36964
2026-01-17 14:15:42 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 14:15:42 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 14:15:42 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 14:15:42 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 14:15:42 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 14:15:42 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 14:15:42 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 14:15:42 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 14:16:47 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:16:47 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:16:47 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:16:47 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:16:47 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:16:55 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 14:16:55 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:42748
2026-01-17 14:16:55 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 14:16:55 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 14:16:55 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 14:16:55 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 14:16:55 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 14:16:55 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 14:16:55 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 14:16:55 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 14:22:05 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:22:05 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:22:05 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:22:05 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:22:05 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:22:13 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 14:22:13 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:41220
2026-01-17 14:22:13 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 14:22:13 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 14:22:13 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 14:22:13 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 14:22:13 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 14:22:13 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 14:22:13 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 14:22:13 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 14:23:03 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:23:03 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:23:03 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:23:03 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:23:03 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:23:13 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 14:23:13 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:43684
2026-01-17 14:23:13 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 14:23:13 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 14:23:13 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 14:23:13 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 14:23:13 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 14:23:13 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 14:23:13 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 14:23:13 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 14:23:53 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 14:23:53 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 14:23:53 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 14:23:53 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 14:23:53 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 14:25:00 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 14:25:00 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:45320
2026-01-17 14:25:00 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 14:25:00 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 14:25:00 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 14:25:00 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 14:25:00 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 14:25:00 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 14:25:00 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 14:25:00 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 15:49:44 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:49:44 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:49:44 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:49:44 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:49:44 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:51:15 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:51:15 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:51:15 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:51:15 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:51:15 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:34748
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '16910'}
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T15:51:21.598574
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-deepseek-v3.2-chat, messages: 7, stream: True (默认启用)
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 15:51:21 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 15:51:21 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 15:51:42 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 15:51:42 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:54298
2026-01-17 15:51:42 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 15:51:42 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 15:51:42 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 15:51:42 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 15:51:42 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 15:51:42 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 15:51:42 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 15:51:42 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:51034
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '17028'}
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T15:52:06.135248
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-minimax-m2.1, messages: 9, stream: True (默认启用)
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 15:52:06 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 15:52:06 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:42130
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '17158'}
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T15:52:19.726232
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-deepseek-v3.2-chat, messages: 11, stream: True (默认启用)
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 15:52:19 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 15:52:19 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:37632
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '15571'}
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T15:53:12.416937
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-deepseek-v3.2-chat, messages: 3, stream: True (默认启用)
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 15:53:12 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 15:53:12 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 15:53:35 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:53:35 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:53:35 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:53:35 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:53:35 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:55:30 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:55:30 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:55:30 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:55:30 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:55:30 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:56:18 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:56:18 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:56:18 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:56:18 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:56:18 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:56:34 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 15:56:34 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:60238
2026-01-17 15:56:34 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 15:56:34 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 15:56:34 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 15:56:34 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 15:56:34 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 15:56:34 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 15:56:34 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 15:56:34 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 15:57:53 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:57:53 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:57:53 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:57:53 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:57:53 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:58:08 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 15:58:08 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:54264
2026-01-17 15:58:08 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 15:58:08 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 15:58:08 | INFO     | __main__:v1_models:186 - Authorization: missing
